	0	1	2	3	4	5	6	7	8	9
Sentence5174	('model1-model2', 0.9718037501540024)	('model1-model3', 0.971671884525747)	('model1-model4', 0.976682481019625)	('model1-model5', 0.9740222749316595)	('model2-model3', 0.9959767135493327)	('model2-model4', 0.9941002434954168)	('model2-model5', 0.9964030036888297)	('model3-model4', 0.9937004362810844)	('model3-model5', 0.9986156425677639)	('model4-model5', 0.997041076932595)
Sentence5175	('model1-model2', 0.8411251883587736)	('model1-model3', 0.8764598212022147)	('model1-model4', 0.8517422591565231)	('model1-model5', 0.5009115777850659)	('model2-model3', 0.8114408259335794)	('model2-model4', 0.8558818084488478)	('model2-model5', 0.3165108251863186)	('model3-model4', 0.778661114550567)	('model3-model5', 0.2071315703340147)	('model4-model5', 0.5828166653657072)
Sentence5176	('model1-model2', 0.9845965021819055)	('model1-model3', 0.9908673886137245)	('model1-model4', 0.9424499993200688)	('model1-model5', 0.9710405913493317)	('model2-model3', 0.9874496534921757)	('model2-model4', 0.9619025573574208)	('model2-model5', 0.9732120212087682)	('model3-model4', 0.9314411102352489)	('model3-model5', 0.9649858247396669)	('model4-model5', 0.9790219764439123)
Sentence5177	('model1-model2', 0.11677484162422846)	('model1-model3', 0.4351941398892446)	('model1-model4', 0.20225995873897262)	('model1-model5', 0.2802927926058336)	('model2-model3', 0.14907119849998599)	('model2-model4', 0.36084391824351614)	('model2-model5', 0.2115635001207281)	('model3-model4', 0.2581988897471611)	('model3-model5', 0.35781322366606716)	('model4-model5', 0.6362708878737748)
Sentence5178	('model1-model2', 0.9940575577550369)	('model1-model3', 0.9839396601936324)	('model1-model4', 0.9940575577550369)	('model1-model5', 0.9941130513422477)	('model2-model3', 0.994936975190284)	('model2-model4', 1.0000000000000002)	('model2-model5', 0.9948219912737942)	('model3-model4', 0.994936975190284)	('model3-model5', 0.9898249396463075)	('model4-model5', 0.9948219912737942)
Sentence5179	('model1-model2', 0.9770589344991184)	('model1-model3', 0.9665153188184186)	('model1-model4', 0.982133219846035)	('model1-model5', 0.9659388865153703)	('model2-model3', 0.9742052662568496)	('model2-model4', 0.9955387277991629)	('model2-model5', 0.9584979645439543)	('model3-model4', 0.9796960484075317)	('model3-model5', 0.9766249909458725)	('model4-model5', 0.9639764794414644)
Sentence5180	('model1-model2', 0.901386261767762)	('model1-model3', 0.8434441063288303)	('model1-model4', 0.9316142506952451)	('model1-model5', 0.9123741501180528)	('model2-model3', 0.838647082459679)	('model2-model4', 0.9717242213073746)	('model2-model5', 0.9631358100441977)	('model3-model4', 0.8642533161583135)	('model3-model5', 0.8418331480965989)	('model4-model5', 0.9727213352599878)
Sentence5181	('model1-model2', 0.9834150749033542)	('model1-model3', 0.9660938066369604)	('model1-model4', 0.0564642303672925)	('model1-model5', 0.5512928062476772)	('model2-model3', 0.979311011210495)	('model2-model4', 0.056630192062207686)	('model2-model5', 0.5552754689001393)	('model3-model4', 0.05822980551737636)	('model3-model5', 0.4558764074138909)	('model4-model5', 0.02709713710775231)
Sentence5182	('model1-model2', 0.9914328969674091)	('model1-model3', 0.9728142599865129)	('model1-model4', 0.9774484157260707)	('model1-model5', 0.9760688570458139)	('model2-model3', 0.9641955693814143)	('model2-model4', 0.9728795657556728)	('model2-model5', 0.9676396705812526)	('model3-model4', 0.9804043146910991)	('model3-model5', 0.9845911137305852)	('model4-model5', 0.9787020680916286)
Sentence5183	('model1-model2', 0.9504953251756451)	('model1-model3', 0.8788129281724989)	('model1-model4', 0.8697740219821862)	('model1-model5', 0.9292831531001045)	('model2-model3', 0.7881701093115122)	('model2-model4', 0.8148769172359114)	('model2-model5', 0.9260671650510885)	('model3-model4', 0.8368863649736371)	('model3-model5', 0.767011939659379)	('model4-model5', 0.8263342440128466)
Sentence5184	('model1-model2', 0.9982856684970004)	('model1-model3', 0.9471141280884338)	('model1-model4', 0.9837603266576687)	('model1-model5', 0.8654654648881881)	('model2-model3', 0.9463346484128777)	('model2-model4', 0.9823990253499792)	('model2-model5', 0.8681355286874382)	('model3-model4', 0.9490692437773877)	('model3-model5', 0.7986767597023751)	('model4-model5', 0.8652899256018457)
Sentence5185	('model1-model2', 0.9125738782753942)	('model1-model3', 0.9145377998944195)	('model1-model4', 0.9145377998944195)	('model1-model5', 0.9180073991694561)	('model2-model3', 0.9962772679932198)	('model2-model4', 0.9962772679932198)	('model2-model5', 0.9979290048819145)	('model3-model4', 1.0)	('model3-model5', 0.9941460198503956)	('model4-model5', 0.9941460198503956)
Sentence5186	('model1-model2', 0.9844177821971503)	('model1-model3', 0.9847952526106402)	('model1-model4', 0.974957702669267)	('model1-model5', 0.9436875864577795)	('model2-model3', 0.9889566516778591)	('model2-model4', 0.9773956146903205)	('model2-model5', 0.956107206003739)	('model3-model4', 0.9666879178652352)	('model3-model5', 0.9383674302200925)	('model4-model5', 0.9741215582474663)
Sentence5187	('model1-model2', 0.9991033453103699)	('model1-model3', 0.9952634849365631)	('model1-model4', 0.9960054675088217)	('model1-model5', 0.9991033453103699)	('model2-model3', 0.9944355296297321)	('model2-model4', 0.9941988341195411)	('model2-model5', 1.0)	('model3-model4', 0.9956589821383098)	('model3-model5', 0.9944355296297321)	('model4-model5', 0.9941988341195411)
Sentence5188	('model1-model2', 0.9999999999999998)	('model1-model3', 0.9999999999999998)	('model1-model4', 0.9971226881479094)	('model1-model5', 0.9999999999999998)	('model2-model3', 0.9999999999999998)	('model2-model4', 0.9971226881479094)	('model2-model5', 0.9999999999999998)	('model3-model4', 0.9971226881479094)	('model3-model5', 0.9999999999999998)	('model4-model5', 0.9971226881479094)
Sentence5189	('model1-model2', 0.9962024720112391)	('model1-model3', 0.995425816126186)	('model1-model4', 0.9644306442552127)	('model1-model5', 0.9781354208269026)	('model2-model3', 0.9952409806694814)	('model2-model4', 0.9742031599597686)	('model2-model5', 0.9804845342899603)	('model3-model4', 0.9723669433310205)	('model3-model5', 0.9831657249670216)	('model4-model5', 0.9707739559284648)
Sentence5190	('model1-model2', 0.9493557164078574)	('model1-model3', 0.9300733654053668)	('model1-model4', 0.9370019626009825)	('model1-model5', 0.9504408059908294)	('model2-model3', 0.9797528952963914)	('model2-model4', 0.973477736491662)	('model2-model5', 0.9615847616456958)	('model3-model4', 0.9793883280868543)	('model3-model5', 0.9675257988166934)	('model4-model5', 0.9684007977554574)
Sentence5191	('model1-model2', 0.9591919203418782)	('model1-model3', 0.9533971182806462)	('model1-model4', 0.9375715460914991)	('model1-model5', 0.9745156310690747)	('model2-model3', 0.9583808087986476)	('model2-model4', 0.9296032283518393)	('model2-model5', 0.9738849522279509)	('model3-model4', 0.9787313758725389)	('model3-model5', 0.9887002022289876)	('model4-model5', 0.9649012813540154)
Sentence5192	('model1-model2', 0.9952900596523739)	('model1-model3', 0.9918178548571157)	('model1-model4', 0.9661020765698654)	('model1-model5', 0.9945499392516645)	('model2-model3', 0.9904325586225149)	('model2-model4', 0.9675299365155305)	('model2-model5', 0.9911468039845596)	('model3-model4', 0.9906588609889767)	('model3-model5', 0.9960321326391153)	('model4-model5', 0.9800393025603156)
Sentence5193	('model1-model2', 0.9904441066386466)	('model1-model3', 0.9567211153919821)	('model1-model4', 0.9896574073251014)	('model1-model5', 0.4096638066584623)	('model2-model3', 0.9652920363735497)	('model2-model4', 0.9944945924626494)	('model2-model5', 0.4171345394396113)	('model3-model4', 0.9693092589882959)	('model3-model5', 0.3948598259379262)	('model4-model5', 0.42675387306935797)
Sentence5194	('model1-model2', 0.9026061124104299)	('model1-model3', 0.9410625079807805)	('model1-model4', 0.9728258337380885)	('model1-model5', 0.9026061124104299)	('model2-model3', 0.8828362463073196)	('model2-model4', 0.9496714704969829)	('model2-model5', 1.0)	('model3-model4', 0.9346856752906378)	('model3-model5', 0.8828362463073196)	('model4-model5', 0.9496714704969829)
Sentence5195	('model1-model2', 0.8706996030359355)	('model1-model3', 0.9012118181186658)	('model1-model4', 0.7926997936571025)	('model1-model5', 0.9223132392983749)	('model2-model3', 0.9362624106452749)	('model2-model4', 0.717564183194521)	('model2-model5', 0.9404761904761904)	('model3-model4', 0.7120516440958823)	('model3-model5', 0.8964214570007952)	('model4-model5', 0.813517533272858)
Sentence5196	('model1-model2', 0.9937292558199434)	('model1-model3', 0.9971012392405117)	('model1-model4', 0.9896177142406976)	('model1-model5', 0.9862078346809072)	('model2-model3', 0.9928001994696463)	('model2-model4', 0.9869832422272915)	('model2-model5', 0.9898540833031375)	('model3-model4', 0.9919827243315503)	('model3-model5', 0.9846002790477504)	('model4-model5', 0.981439289447193)
Sentence5197	('model1-model2', 0.9969899458864601)	('model1-model3', 0.9881000918172935)	('model1-model4', 0.9929766314941314)	('model1-model5', 0.963094632942149)	('model2-model3', 0.9886951536549213)	('model2-model4', 0.9923357590120765)	('model2-model5', 0.9623173475653951)	('model3-model4', 0.9828408377581261)	('model3-model5', 0.9597756835844208)	('model4-model5', 0.9713719024526204)
Sentence5198	('model1-model2', 0.7285891196436836)	('model1-model3', 0.6261527185046443)	('model1-model4', 0.6974238309665078)	('model1-model5', 0.7003859939637147)	('model2-model3', 0.7641244571752489)	('model2-model4', 0.856133160740587)	('model2-model5', 0.8988911912989511)	('model3-model4', 0.7248968570350064)	('model3-model5', 0.7321448190324343)	('model4-model5', 0.9592083230053376)
Sentence5199	('model1-model2', 0.9802369274290069)	('model1-model3', 0.9735399586267668)	('model1-model4', 0.960013601233557)	('model1-model5', 0.9550550227034738)	('model2-model3', 0.9674144313820134)	('model2-model4', 0.9874132257541195)	('model2-model5', 0.9716950262111373)	('model3-model4', 0.9689978039490138)	('model3-model5', 0.9808061420345492)	('model4-model5', 0.9864747182486954)
Sentence5200	('model1-model2', 0.6271815075053181)	('model1-model3', 0.8101627221513196)	('model1-model4', 0.7687061147858074)	('model1-model5', 0.6970020631140817)	('model2-model3', 0.5883484054145521)	('model2-model4', 0.5439282932204212)	('model2-model5', 0.5815069122696144)	('model3-model4', 0.7765802747153208)	('model3-model5', 0.8515202318220702)	('model4-model5', 0.6958557370307149)
Sentence5201	('model1-model2', 0.9636583025369772)	('model1-model3', 0.9694804223620427)	('model1-model4', 0.9548655130510117)	('model1-model5', 0.9661915529073253)	('model2-model3', 0.9927665138576423)	('model2-model4', 0.9919856064571639)	('model2-model5', 0.9985883183875632)	('model3-model4', 0.9886930181551808)	('model3-model5', 0.9940652294861604)	('model4-model5', 0.9855938741020588)
Sentence5202	('model1-model2', 0.9915363577321341)	('model1-model3', 0.9803108622931849)	('model1-model4', 0.9808844950052844)	('model1-model5', 0.9921539490876209)	('model2-model3', 0.9888887568733875)	('model2-model4', 0.9789337708271224)	('model2-model5', 0.9951379133359793)	('model3-model4', 0.9836822295509676)	('model3-model5', 0.9855863912731706)	('model4-model5', 0.9837166866102647)
Sentence5203	('model1-model2', 0.9675588936937934)	('model1-model3', 0.7865665062071158)	('model1-model4', 0.9895488685504705)	('model1-model5', 0.886620694933573)	('model2-model3', 0.8480264949694749)	('model2-model4', 0.9787234042553191)	('model2-model5', 0.9191332914813752)	('model3-model4', 0.8045379567659121)	('model3-model5', 0.8767140075192092)	('model4-model5', 0.8987081072262335)
Sentence5204	('model1-model2', 0.9546952236637921)	('model1-model3', 0.9750296413516526)	('model1-model4', 0.7849664908273369)	('model1-model5', 0.5774744558698311)	('model2-model3', 0.9447770531951528)	('model2-model4', 0.8021711650719237)	('model2-model5', 0.6126577770248465)	('model3-model4', 0.8291192074266199)	('model3-model5', 0.623134007900901)	('model4-model5', 0.8079189487562016)
Sentence5205	('model1-model2', 0.9721422138097737)	('model1-model3', 0.9921567416492214)	('model1-model4', 0.9003675719981713)	('model1-model5', 0.9626925577692567)	('model2-model3', 0.9798272520870257)	('model2-model4', 0.8358280179847549)	('model2-model5', 0.9583350521118706)	('model3-model4', 0.8858784221879579)	('model3-model5', 0.9703028940457656)	('model4-model5', 0.9365696075347445)
Sentence5206	('model1-model2', 0.8518994583375235)	('model1-model3', 0.8271378626806463)	('model1-model4', 0.8648155022552222)	('model1-model5', 0.8070246790531005)	('model2-model3', 0.9560524134710515)	('model2-model4', 0.9529536563873668)	('model2-model5', 0.9675446565539856)	('model3-model4', 0.9532222827939444)	('model3-model5', 0.9768312591004448)	('model4-model5', 0.9667155830015212)
Sentence5207	('model1-model2', 0.9957570717875442)	('model1-model3', 0.9942499988446427)	('model1-model4', 0.9942499988446427)	('model1-model5', 0.9928177468639682)	('model2-model3', 0.9930144433448821)	('model2-model4', 0.9930144433448821)	('model2-model5', 0.9914507200778823)	('model3-model4', 1.0000000000000002)	('model3-model5', 0.9980661825943978)	('model4-model5', 0.9980661825943978)
Sentence5208	('model1-model2', 0.9760829151775383)	('model1-model3', 0.9764494429359497)	('model1-model4', 0.990864657494439)	('model1-model5', 0.9656974180351144)	('model2-model3', 0.9920714623895968)	('model2-model4', 0.9889049370091393)	('model2-model5', 0.9655410822508648)	('model3-model4', 0.9904449909791238)	('model3-model5', 0.9622983053004333)	('model4-model5', 0.9755584625143076)
Sentence5209	('model1-model2', 0.9806560210515127)	('model1-model3', 0.9794732031248994)	('model1-model4', 0.9763075054742897)	('model1-model5', 0.9201516980970802)	('model2-model3', 0.9719137787459186)	('model2-model4', 0.9730233340320644)	('model2-model5', 0.9327105587700467)	('model3-model4', 0.9786706258921023)	('model3-model5', 0.9379948049662357)	('model4-model5', 0.9167961576500314)
Sentence5210	('model1-model2', 0.9770671494842637)	('model1-model3', 0.9880295596736347)	('model1-model4', 0.9497762816817651)	('model1-model5', 0.9743911956946197)	('model2-model3', 0.9683170499407746)	('model2-model4', 0.9159533199868101)	('model2-model5', 0.9786762749986443)	('model3-model4', 0.9646561893890838)	('model3-model5', 0.9642809252865115)	('model4-model5', 0.9139334768737257)
Sentence5211	('model1-model2', 0.9981693841322936)	('model1-model3', 0.9976816120448063)	('model1-model4', 0.9979153271283367)	('model1-model5', 0.9934710945056334)	('model2-model3', 0.9948860868615634)	('model2-model4', 0.9986663963558472)	('model2-model5', 0.9939010755231709)	('model3-model4', 0.995189950581118)	('model3-model5', 0.9911678430862986)	('model4-model5', 0.993555249727584)
Sentence5212	('model1-model2', 0.994723755331845)	('model1-model3', 0.992997361751116)	('model1-model4', 0.9887922413386722)	('model1-model5', 0.9936437324040248)	('model2-model3', 0.9886596795894126)	('model2-model4', 0.9846899324492727)	('model2-model5', 0.9928156862226479)	('model3-model4', 0.9971867965149749)	('model3-model5', 0.992906568522568)	('model4-model5', 0.9889349257146013)
Sentence5213	('model1-model2', 0.9999999999999998)	('model1-model3', 0.9999999999999998)	('model1-model4', 0.9999999999999998)	('model1-model5', 0.9999999999999998)	('model2-model3', 0.9999999999999998)	('model2-model4', 0.9999999999999998)	('model2-model5', 0.9999999999999998)	('model3-model4', 0.9999999999999998)	('model3-model5', 0.9999999999999998)	('model4-model5', 0.9999999999999998)
Sentence5214	('model1-model2', 0.9674876684816026)	('model1-model3', 0.9778190962257508)	('model1-model4', 0.9701481605009492)	('model1-model5', 0.9834788401973248)	('model2-model3', 0.976089401831983)	('model2-model4', 0.9957626114361721)	('model2-model5', 0.9753210130597835)	('model3-model4', 0.9740756811535627)	('model3-model5', 0.9671960430063354)	('model4-model5', 0.9768223581927391)
Sentence5215	('model1-model2', 0.9287672989786915)	('model1-model3', 0.9605344352396593)	('model1-model4', 0.8364734455929261)	('model1-model5', 0.9483159947013714)	('model2-model3', 0.9423728587960154)	('model2-model4', 0.8289976035236569)	('model2-model5', 0.984188034349393)	('model3-model4', 0.8342365272454381)	('model3-model5', 0.964151778758028)	('model4-model5', 0.8292242780007146)
Sentence5216	('model1-model2', 0.9447718030554911)	('model1-model3', 0.9447718030554911)	('model1-model4', 0.9447718030554911)	('model1-model5', 0.9329573177402846)	('model2-model3', 1.0)	('model2-model4', 1.0)	('model2-model5', 0.9978186454636251)	('model3-model4', 1.0)	('model3-model5', 0.9978186454636251)	('model4-model5', 0.9978186454636251)
Sentence5217	('model1-model2', 0.9843313958943051)	('model1-model3', 0.9978742838753553)	('model1-model4', 0.9859260668047176)	('model1-model5', 0.1752755675069464)	('model2-model3', 0.9852954133624482)	('model2-model4', 0.9788559627523855)	('model2-model5', 0.13454445990385225)	('model3-model4', 0.9841451943289887)	('model3-model5', 0.12390866524563224)	('model4-model5', 0.19519769084055993)
Sentence5218	('model1-model2', 0.9893654643048753)	('model1-model3', 0.9961151101470678)	('model1-model4', 0.9942632565084789)	('model1-model5', 0.9875930921339703)	('model2-model3', 0.9931066136185046)	('model2-model4', 0.9969481266326625)	('model2-model5', 0.9937512788039664)	('model3-model4', 0.996562501064393)	('model3-model5', 0.992861987117868)	('model4-model5', 0.9908899583395657)
Sentence5219	('model1-model2', 0.9222140595440114)	('model1-model3', 0.94442614127383)	('model1-model4', 0.9503583720155013)	('model1-model5', 0.9455869494538487)	('model2-model3', 0.975337439746471)	('model2-model4', 0.9764746309677717)	('model2-model5', 0.9808615529423054)	('model3-model4', 0.9928995085673414)	('model3-model5', 0.9938317065158438)	('model4-model5', 0.9897632940471156)
Sentence5220	('model1-model2', 0.9524972141713526)	('model1-model3', 0.9868315252652301)	('model1-model4', 0.93407821621552)	('model1-model5', 0.9930001112344381)	('model2-model3', 0.9495501437534813)	('model2-model4', 0.9841577585311616)	('model2-model5', 0.94554531179268)	('model3-model4', 0.9417228887081129)	('model3-model5', 0.9855475659694634)	('model4-model5', 0.927657226098592)
Sentence5221	('model1-model2', 0.9666793100616808)	('model1-model3', 0.9905766497522548)	('model1-model4', 0.9861480168583322)	('model1-model5', 0.9905766497522548)	('model2-model3', 0.9706704907563506)	('model2-model4', 0.979671423264441)	('model2-model5', 0.9706704907563506)	('model3-model4', 0.9938837346736189)	('model3-model5', 1.0)	('model4-model5', 0.9938837346736189)
Sentence5222	('model1-model2', 0.9980970487037714)	('model1-model3', 0.9904415810434841)	('model1-model4', 0.9887022144904807)	('model1-model5', 0.9906698886259164)	('model2-model3', 0.9885568189529986)	('model2-model4', 0.986820762329832)	('model2-model5', 0.9887846920772212)	('model3-model4', 0.9760802645858507)	('model3-model5', 0.9850178795576897)	('model4-model5', 0.9793274513945238)
Sentence5223	('model1-model2', 0.9706420157538933)	('model1-model3', 0.9897810376531335)	('model1-model4', 0.9897810376531335)	('model1-model5', 0.9763463437333162)	('model2-model3', 0.9823858545465295)	('model2-model4', 0.9823858545465295)	('model2-model5', 0.9578429172819477)	('model3-model4', 1.0000000000000002)	('model3-model5', 0.9750998267516755)	('model4-model5', 0.9750998267516755)
Sentence5224	('model1-model2', 0.9266647492500932)	('model1-model3', 0.9206390997124254)	('model1-model4', 0.9694893700057865)	('model1-model5', 0.8678102154624974)	('model2-model3', 0.9425910042369909)	('model2-model4', 0.96073480401012)	('model2-model5', 0.8251570664478624)	('model3-model4', 0.9377422167719011)	('model3-model5', 0.8553065682476584)	('model4-model5', 0.8914868806928616)
Sentence5225	('model1-model2', 0.9904549568003886)	('model1-model3', 0.8185009592081851)	('model1-model4', 0.9665850645937354)	('model1-model5', 0.9862739404067442)	('model2-model3', 0.8427371072309235)	('model2-model4', 0.9714641635260398)	('model2-model5', 0.9920328150761595)	('model3-model4', 0.8405025275972281)	('model3-model5', 0.8280499498931184)	('model4-model5', 0.963860029214259)
Sentence5226	('model1-model2', 0.9067248500812201)	('model1-model3', 0.6911482839544804)	('model1-model4', 0.918063628025022)	('model1-model5', 0.2727272727272727)	('model2-model3', 0.8061138223506884)	('model2-model4', 0.9534989685041979)	('model2-model5', 0.30042088406305484)	('model3-model4', 0.7661539466182361)	('model3-model5', 0.44721359549995787)	('model4-model5', 0.2705008904002297)
Sentence5227	('model1-model2', 0.8357448101873572)	('model1-model3', 0.8945648693184408)	('model1-model4', 0.732836913595372)	('model1-model5', 0.8615190585718369)	('model2-model3', 0.8561031255499273)	('model2-model4', 0.8434777435313586)	('model2-model5', 0.8613793112311292)	('model3-model4', 0.8169256610881572)	('model3-model5', 0.8768626049137712)	('model4-model5', 0.8219603950436851)
Sentence5228	('model1-model2', 0.9895234600518341)	('model1-model3', 0.9879657144852542)	('model1-model4', 0.9758584704882859)	('model1-model5', 0.9880536522647891)	('model2-model3', 0.9732864967236667)	('model2-model4', 0.9665968594142131)	('model2-model5', 0.9724500618922869)	('model3-model4', 0.9579795108091365)	('model3-model5', 0.9781425801618018)	('model4-model5', 0.9794465509270753)
Sentence5229	('model1-model2', 0.7698846030694617)	('model1-model3', 0.7482828546941922)	('model1-model4', 0.7028714171104674)	('model1-model5', 0.7298929839597573)	('model2-model3', 0.9165084699034027)	('model2-model4', 0.9777181558732797)	('model2-model5', 0.9706701400750583)	('model3-model4', 0.9382342109826839)	('model3-model5', 0.9372420153072138)	('model4-model5', 0.9870073646705027)
Sentence5230	('model1-model2', 0.9824673863503891)	('model1-model3', 0.9581799895126388)	('model1-model4', 0.9860469311277903)	('model1-model5', 0.9581799895126388)	('model2-model3', 0.9451638545157652)	('model2-model4', 0.9907762001358502)	('model2-model5', 0.9451638545157652)	('model3-model4', 0.9407635731275367)	('model3-model5', 1.0)	('model4-model5', 0.9407635731275367)
Sentence5231	('model1-model2', 0.9763387783305253)	('model1-model3', 0.9786302576281859)	('model1-model4', 0.970909807934306)	('model1-model5', 0.9687769860928548)	('model2-model3', 0.9946919140948779)	('model2-model4', 0.9946156065231605)	('model2-model5', 0.9675153300478467)	('model3-model4', 0.9964665209189592)	('model3-model5', 0.969664580290042)	('model4-model5', 0.9621762188933134)
Sentence5232	('model1-model2', 0.9715161352695982)	('model1-model3', 0.8903251075773332)	('model1-model4', 0.9747382303793606)	('model1-model5', 0.8874938289467509)	('model2-model3', 0.9021168198586587)	('model2-model4', 0.9870571120021533)	('model2-model5', 0.9354659027826023)	('model3-model4', 0.914748833868178)	('model3-model5', 0.9318211075193862)	('model4-model5', 0.9104050157730055)
Sentence5233	('model1-model2', 0.8548842422627598)	('model1-model3', 0.9715399616879817)	('model1-model4', 0.8792270442981562)	('model1-model5', 0.6589465276604691)	('model2-model3', 0.9099883613178743)	('model2-model4', 0.9816581904580175)	('model2-model5', 0.7387687194103584)	('model3-model4', 0.9297099231740852)	('model3-model5', 0.6578737003731289)	('model4-model5', 0.7123762081303963)
Sentence5234	('model1-model2', 0.9848496583286209)	('model1-model3', 1.0)	('model1-model4', 0.9662171654141553)	('model1-model5', 0.9933888323794628)	('model2-model3', 0.9848496583286209)	('model2-model4', 0.95026158136055)	('model2-model5', 0.9897098455620263)	('model3-model4', 0.9662171654141553)	('model3-model5', 0.9933888323794628)	('model4-model5', 0.9550676086840327)
Sentence5235	('model1-model2', 0.9437681020842551)	('model1-model3', 0.9785978481054536)	('model1-model4', 0.9419004288014992)	('model1-model5', 0.9562557644835477)	('model2-model3', 0.9515636368557631)	('model2-model4', 0.9417537024551882)	('model2-model5', 0.9278268939290558)	('model3-model4', 0.9509202453987732)	('model3-model5', 0.9532636867319126)	('model4-model5', 0.9236592244110458)
Sentence5236	('model1-model2', 0.9545093539302172)	('model1-model3', 0.8579859361170492)	('model1-model4', 0.9421904294058789)	('model1-model5', 0.9016469378921116)	('model2-model3', 0.9365079365079365)	('model2-model4', 0.9742160336041297)	('model2-model5', 0.9779951531742959)	('model3-model4', 0.9169092080980044)	('model3-model5', 0.9505747283189417)	('model4-model5', 0.9349696139813104)
Sentence5237	('model1-model2', 0.960455200114348)	('model1-model3', 0.9218239892339394)	('model1-model4', 0.8893091581839465)	('model1-model5', 0.9010302334583923)	('model2-model3', 0.9146842153214401)	('model2-model4', 0.8520843862427434)	('model2-model5', 0.8466487815452376)	('model3-model4', 0.942028247210797)	('model3-model5', 0.9345579138043782)	('model4-model5', 0.9339682984512203)
Sentence5238	('model1-model2', 0.8187458870652156)	('model1-model3', 0.9199783439063687)	('model1-model4', 0.961154077755928)	('model1-model5', 0.9662404926596547)	('model2-model3', 0.809023187874438)	('model2-model4', 0.7571877794400365)	('model2-model5', 0.8646129512999186)	('model3-model4', 0.9547920752586628)	('model3-model5', 0.8660254037844386)	('model4-model5', 0.8859366348279275)
Sentence5239	('model1-model2', 0.9789048682690815)	('model1-model3', 0.9793259334294523)	('model1-model4', 0.9391279927172972)	('model1-model5', 0.9228098203417328)	('model2-model3', 0.9778402623333784)	('model2-model4', 0.9376730313487203)	('model2-model5', 0.9367603612625409)	('model3-model4', 0.9561968568443094)	('model3-model5', 0.9563993898788636)	('model4-model5', 0.9652009652014477)
Sentence5240	('model1-model2', 0.89879179714723)	('model1-model3', 0.9166199015381171)	('model1-model4', 0.9162456945817024)	('model1-model5', 0.8852704127574261)	('model2-model3', 0.9906974722292782)	('model2-model4', 0.9424819839382049)	('model2-model5', 0.7966912709023963)	('model3-model4', 0.9337145191092147)	('model3-model5', 0.8164965809277259)	('model4-model5', 0.8401680504168058)
Sentence5241	('model1-model2', 0.9745943836338176)	('model1-model3', 0.9254593598071381)	('model1-model4', 0.9687748599570328)	('model1-model5', 0.9612825602479743)	('model2-model3', 0.9257978964237443)	('model2-model4', 0.9806186881304486)	('model2-model5', 0.9771402432811276)	('model3-model4', 0.9157150055428142)	('model3-model5', 0.922338825034908)	('model4-model5', 0.9758516402685765)
Sentence5242	('model1-model2', 0.9763150041751945)	('model1-model3', 0.9272845817592358)	('model1-model4', 0.9833031248421525)	('model1-model5', 0.90890862076587)	('model2-model3', 0.9221388919541469)	('model2-model4', 0.9838699100999073)	('model2-model5', 0.9236238100665963)	('model3-model4', 0.9333829351898951)	('model3-model5', 0.7574276589979646)	('model4-model5', 0.9081961145597034)
Sentence5243	('model1-model2', 0.9936967466163787)	('model1-model3', 0.9975491785073259)	('model1-model4', 0.9946522742591126)	('model1-model5', 0.9945275604011443)	('model2-model3', 0.9918112766238608)	('model2-model4', 0.988478111183952)	('model2-model5', 0.9901330436799543)	('model3-model4', 0.9968105520439176)	('model3-model5', 0.9965818913378764)	('model4-model5', 0.9945501281077543)
Sentence5244	('model1-model2', 0.9983753732478411)	('model1-model3', 0.9894228064273344)	('model1-model4', 0.9950758170226277)	('model1-model5', 0.9961765034438798)	('model2-model3', 0.9909083072439505)	('model2-model4', 0.9968253713777477)	('model2-model5', 0.9975712754337135)	('model3-model4', 0.991358675148416)	('model3-model5', 0.9908951063470225)	('model4-model5', 0.9950900242527296)
Sentence5245	('model1-model2', 1.0)	('model1-model3', 1.0)	('model1-model4', 0.9884389178158018)	('model1-model5', 0.9912516753102484)	('model2-model3', 1.0)	('model2-model4', 0.9884389178158018)	('model2-model5', 0.9912516753102484)	('model3-model4', 0.9884389178158018)	('model3-model5', 0.9912516753102484)	('model4-model5', 0.9738355524776635)
Sentence5246	('model1-model2', 0.9911680254352409)	('model1-model3', 0.9798246643318017)	('model1-model4', 0.9735386038929883)	('model1-model5', 0.9925007753915336)	('model2-model3', 0.9903440658943038)	('model2-model4', 0.98336814779268)	('model2-model5', 0.988202643155452)	('model3-model4', 0.9951408267205931)	('model3-model5', 0.9869159826788935)	('model4-model5', 0.9823125389763204)
Sentence5247	('model1-model2', 0.9933921694567065)	('model1-model3', 0.9852568634705646)	('model1-model4', 0.9933921694567065)	('model1-model5', 0.998982188031433)	('model2-model3', 0.9785354159355836)	('model2-model4', 1.0000000000000002)	('model2-model5', 0.994404286040633)	('model3-model4', 0.9785354159355836)	('model3-model5', 0.9842250656243487)	('model4-model5', 0.994404286040633)
Sentence5248	('model1-model2', 0.9146740246823301)	('model1-model3', 0.9509372940387626)	('model1-model4', 0.14542041440649628)	('model1-model5', 0.43299640514575066)	('model2-model3', 0.8276482289214301)	('model2-model4', 0.2001664936150461)	('model2-model5', 0.6337451613727556)	('model3-model4', 0.23046762311828844)	('model3-model5', 0.31391194395222366)	('model4-model5', 0.04485665229507606)
